Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Sunday, March 15, 2020",silver chain and charm,Chain and Charm,Silver,20,125,7.5,132.5,Female,69.0,Occasional,4.3
"Sunday, March 15, 2020",silver chain and charm,Chain and Charm,Silver,29,100,85.5,185.5,Male,50.0,Regular,4.7
"Sunday, March 15, 2020",fj chain and charm,Chain and Charm,FJ,40,,200.34,200.34,Male,52.0,Regular,5.0
"Sunday, March 15, 2020",silver bracelet,Bracelet,Silver,10,,63.6,63.6,Female,55.0,Regular,3.9
"Sunday, March 15, 2020",repiar,Custom Repairs,,,,75,75,Male,68.0,Occasional,4.2
"Sunday, March 15, 2020",14k charm and chain,Chain and Charm,14k Gold,101.5,,168.54,168.54,Others,49.0,Regular,4.6
"Monday, March 16, 2020",silver studs,Studs,Silver,10,35,,35,Others,18.0,Occasional,5.0
"Monday, March 16, 2020",fj bracelet,Bracelet,FJ,40,,125,125,Male,56.0,Occasional,3.6
"Monday, March 16, 2020",top 6 gold fronts,Custom Fronts,10k Gold,198,175,,175,Male,40.0,Regular,3.7
"Monday, March 16, 2020",invicta watch,Watch,Invicta,60,,188.68,188.68,Female,33.0,Regular,3.8
"Tuesday, March 17, 2020",silver studs,Studs,Silver,5,60,,60,Female,58.0,Regular,4.1
"Tuesday, March 17, 2020",silver chain,Chain,Silver,7,,89.9,89.9,Others,41.0,Regular,3.8
"Tuesday, March 17, 2020",invicta watch,Watch,Invicta,65,,157.94,157.94,Male,45.0,Rare,3.5
"Tuesday, March 17, 2020",invicta watch,Watch,Invicta,75,,179.14,179.14,Male,38.0,Occasional,4.1
"Tuesday, March 17, 2020",bottom x 2,Custom Fronts,Silver,192,,392.1,392.1,Male,61.0,Regular,4.9
"Tuesday, March 17, 2020",gold tennis chain and charm,Chain and Charm,10k Gold,396,,848,848,Female,36.0,Rare,4.5
"Tuesday, March 17, 2020",repiar,Custom Repairs,,,,10,10,Female,44.0,Regular,4.8
"Tuesday, March 17, 2020",st chain and charm,Chain and Charm,St. Steel,10,,95,95,Female,22.0,Rare,4.7
"Wednesday, March 18, 2020",14k gold studs,Studs,14k Gold,15,68,,68,Female,69.0,Regular,4.8
"Wednesday, March 18, 2020",10k gold charm,Charm,10k Gold,124,265,,265,Male,45.0,Regular,3.4
"Wednesday, March 18, 2020",picture penant,Charm,Silver,75,220,,220,Male,39.0,Occasional,4.9
"Wednesday, March 18, 2020",silver chai,Chain,Silver,24,,196.1,196.1,Male,60.0,Occasional,3.4
"Wednesday, March 18, 2020",bottom fronts x 6,Custom Fronts,Silver,75,,465,465,Others,62.0,Rare,4.7
"Wednesday, March 18, 2020",fj charm,Charm,Silver,45,200,,200,Male,56.0,Regular,4.2
"Wednesday, March 18, 2020",repiar,Custom Repairs,,,,15,15,Female,66.0,Regular,3.6
"Wednesday, March 18, 2020",invicta watch,Watch,Invicta,200,,400.34,400.34,Male,37.0,Occasional,3.8
"Wednesday, March 18, 2020",picture chain and charm,Chain and Charm,Silver,75,,233.2,233.2,Male,57.0,Occasional,4.1
"Wednesday, March 18, 2020",silver bottoms x 4,Custom Fronts,Silver,52,,185.5,185.5,Male,65.0,Regular,4.9
"Thursday, March 19, 2020",10k gold charm,Charm,10k Gold,99.2,,188,188,Male,48.0,Regular,4.6
"Thursday, March 19, 2020",silver /diamond studs,Studs,Silver/Diamond,30,,143.1,143.1,Others,63.0,Occasional,4.6
"Thursday, March 19, 2020",silver studs x 2`,Studs,Silver,20,120,,120,Male,25.0,Rare,3.8
"Thursday, March 19, 2020",fj chain,Chain,FJ,3,,30,30,Female,19.0,Regular,4.7
"Thursday, March 19, 2020",watch fj x 2,Watch,FJ,40,,159,159,Female,53.0,Regular,3.7
"Thursday, March 19, 2020",10k bracelet,Bracelet,10k Gold,323.2,530,,530,Male,53.0,Regular,3.5
"Thursday, March 19, 2020",repiar,Custom Repairs,,,32,,32,Male,65.0,Regular,4.4
"Thursday, March 19, 2020",silver studs x 2`,Studs,Silver,20,,125,125,Female,30.0,Regular,3.4
"Thursday, March 19, 2020",10k gold chain and charm,Chain and Charm,10k Gold,425.6,,850,850,Male,34.0,Occasional,3.4
"Thursday, March 19, 2020",citizen watch,Watch,Citizen,172.5,,395.5,395.5,Female,49.0,Regular,3.9
"Thursday, March 19, 2020",10K Gold chain and charm,Chain and Charm,10k Gold,504,,665,665,Female,46.0,Regular,5.0
"Friday, March 20, 2020",fj chain,Chain,FJ,90,261,,261,Female,51.0,Regular,4.4
"Friday, March 20, 2020",silver earring,Studs,Silver,20,,132.5,132.5,Female,47.0,Regular,4.0
"Friday, March 20, 2020",gold chain,Chain,10k Gold,60.8,100,6,106,Female,22.0,Regular,3.8
"Friday, March 20, 2020",bracelet chain and charm,Chain and Charm,10k Gold,630.4,,985,985,Female,26.0,Regular,4.5
"Friday, March 20, 2020",silver studs,Studs,Silver,13,,106,106,Female,26.0,Occasional,4.2
"Friday, March 20, 2020",silver chain,Chain,Silver,,93,,93,Female,27.0,Rare,4.5
"Friday, March 20, 2020",fj cuban chain,Chain,FJ,89,,238.5,238.5,Female,38.0,Regular,3.9
"Friday, March 20, 2020",silver chain and charm,Chain and Charm,Silver,20,196,,196,Male,61.0,Occasional,3.9
"Friday, March 20, 2020",10k bracelet,Bracelet,10k Gold,300,450,,450,Female,59.0,Rare,5.0
"Friday, March 20, 2020",repiar,Custom Repairs,,,30,,30,Female,63.0,Regular,3.5
"Friday, March 20, 2020",fj watch,Watch,FJ,15,100,,100,Male,32.0,Regular,4.2
"Friday, March 20, 2020",fj chain,Chain,FJ,60,,183,183,Male,25.0,Regular,3.5
"Friday, March 20, 2020",invicta watch,Watch,Invicta,150,,340,340,Male,61.0,Regular,3.9
"Friday, March 20, 2020",tennis chain,Chain,FJ,25,,198,198,Male,37.0,Rare,4.6
"Friday, March 20, 2020",fj chain and char,Chain and Charm,FJ,40,220,,220,Female,38.0,Occasional,3.6
"Friday, March 20, 2020",fj grillz,Custom Fronts,FJ,,30,,30,Male,28.0,Regular,4.1
"Saturday, March 21, 2020",repiar,Custom Repairs,,,42,,42,Male,53.0,Occasional,3.9
"Saturday, March 21, 2020",silver chain,Chain,Silver,76,,263.94,263.94,Male,56.0,Regular,4.0
"Saturday, March 21, 2020",silver bamboo earring,Hoops,Silver,20,,60,60,Female,20.0,Regular,4.8
"Saturday, March 21, 2020",silver chain,Chain,10k Gold,,53,,53,Male,18.0,Regular,4.9
"Saturday, March 21, 2020",fj cuban chain,Chain,FJ,90,,365.7,365.7,Male,49.0,Regular,5.0
"Saturday, March 21, 2020",silver 6 top,Custom Fronts,Silver,66,,196.1,196.1,Male,28.0,Regular,4.2
"Saturday, March 21, 2020",gold earring,Hoops,10k Gold,60,,243.8,243.8,Male,33.0,Regular,3.7
"Saturday, March 21, 2020",10k gold chain,Chain,10k Gold,352,,700,700,Male,68.0,Occasional,4.9
"Saturday, March 21, 2020",fj watch,Watch,FJ,12,,100,100,Male,39.0,Regular,3.7
"Saturday, March 21, 2020",fj ring,Ring,FJ,12,,100,100,Female,22.0,Regular,3.5
"Saturday, March 21, 2020",fj chain and charm,Chain and Charm,FJ,12,,112,112,Female,45.0,Occasional,3.4
"Saturday, March 21, 2020",fj bracelet,Bracelet,FJ,10,,159,159,Male,51.0,Occasional,3.8
"Saturday, March 21, 2020",fj chain and charm,Chain and Charm,FJ,12,,212,212,Female,41.0,Occasional,4.2
"Saturday, March 21, 2020",citizen watch,Watch,Citizen,142.5,,470,470,Female,39.0,Occasional,4.0
"Saturday, March 21, 2020",14k gold earring,Studs,14k Gold,14,,106,106,Male,55.0,Regular,3.8
"Saturday, March 21, 2020",14k gold studs,Studs,14k Gold,7,,53,53,Others,48.0,Occasional,4.8
"Saturday, March 21, 2020",10k gold chain and charm,Chain and Charm,10k Gold,112,,212,212,Male,33.0,Occasional,4.8
"Saturday, March 21, 2020",diamonds studs,Studs,Gold/Diamond,106,318,,318,Female,66.0,Regular,5.0
"Saturday, March 21, 2020",fj rennis chain x3,Chain,FJ,55,,265,265,Male,65.0,Occasional,3.8
"Saturday, March 21, 2020",gold chain,Chain,10k Gold,268.8,,480,480,Female,61.0,Regular,4.8
"Saturday, March 21, 2020",tennis chain,Chain,FJ,20,,159,159,Male,31.0,Regular,4.1
"Saturday, March 21, 2020",st st ring,Ring,St. Steel,10,80,,80,Others,66.0,Regular,3.8
"Saturday, March 21, 2020",fj ring,Ring,FJ,12,,74.2,74.2,Female,64.0,Regular,4.8
"Saturday, March 21, 2020",10k gold chain and charm,Chain and Charm,10k Gold,120,260,,260,Female,43.0,Regular,3.7
"Saturday, March 21, 2020",tennis chain and charm,Chain and Charm,FJ,40,,400,400,Male,59.0,Regular,4.1
"Saturday, March 21, 2020",silver chain and charm,Chain and Charm,Silver,40,,200,200,Male,39.0,Regular,5.0
"Saturday, March 21, 2020",bulova watch,Watch,Boluva,100,,350,350,Female,44.0,Regular,4.6
"Saturday, March 21, 2020",fj watch,Watch,FJ,12,,250,250,Female,55.0,Regular,3.9
"Saturday, March 21, 2020",bamboo earring with name,Hoops,Silver,100,,443,443,Female,39.0,Occasional,4.0
"Saturday, March 21, 2020",invicta watch,Watch,Invicta,80,200,85,285,Female,40.0,Occasional,4.8
"Saturday, March 21, 2020",fj charm,Charm,FJ,10,80,,80,Male,45.0,Regular,4.3
"Saturday, March 21, 2020",fj ring,Ring,FJ,10,100,,100,Female,39.0,Regular,4.3
"Saturday, March 21, 2020",fj watch,Watch,FJ,10,132,,132,Male,39.0,Regular,4.3
"Saturday, March 21, 2020",chain and charm,Chain and Charm,Silver,10,,164.3,164.3,Others,33.0,Regular,3.8
"Saturday, March 21, 2020",tennis chain and charm,Chain and Charm,FJ,30,,249.1,249.1,Male,50.0,Regular,3.4
"Saturday, March 21, 2020",gold fronts pick up,Custom Fronts,10k Gold,,,222.5,222.5,Female,57.0,Regular,4.4
"Saturday, March 21, 2020",fj chain and charm,Chain and Charm,FJ,30,212,,212,Male,70.0,Regular,3.8
"Saturday, March 21, 2020",CUBAN CHAIN AND NCHARM,Chain and Charm,FJ,150,350,,350,Male,39.0,Occasional,4.9
"Saturday, March 21, 2020",silver bracelet,Bracelet,Silver,20,,175,175,Female,39.0,Rare,4.0
"Saturday, March 21, 2020",cuban chain,Chain,FJ,100,,250,250,Female,57.0,Regular,4.1
"Saturday, March 21, 2020",10k gold chain and charm,Chain and Charm,10k Gold,518.4,,901,901,Male,69.0,Regular,4.7
"Saturday, March 21, 2020",silver chain and charm,Chain and Charm,Silver,20,140,,140,Male,54.0,Regular,4.8
"Saturday, March 21, 2020",silver over gold,Chain,Silver,60,,235,235,Female,31.0,Occasional,4.1
"Saturday, March 21, 2020",silver studs,Studs,Silver,10,,68.9,68.9,Female,55.0,Regular,4.2
"Saturday, March 21, 2020",chain and charm,Chain,Silver,50,53,326.39,379.39,Female,28.0,Occasional,4.4
"Sunday, March 22, 2020",silver chain,Chain,Silver,18,,62.54,62.54,Male,69.0,Regular,4.0
"Sunday, March 22, 2020",10k gold chain,Chain,10k Gold,112,223,,223,Female,54.0,Rare,3.5
"Sunday, March 22, 2020",10k gold chain and charm,Chain and Charm,10k Gold,192,,365,365,Female,42.0,Regular,3.3
"Sunday, March 22, 2020",repiar,Custom Repairs,,,,21.2,21.2,Female,41.0,Regular,4.0
"Sunday, March 22, 2020",fashion bracelet,Bracelet,FJ,10,,79.5,79.5,Female,55.0,Regular,3.5
"Sunday, March 22, 2020",10k gold earring,Hoops,10k Gold,25.6,,85.6,85.6,Male,62.0,Regular,3.4
"Sunday, March 22, 2020",silver earring x2,Hoops,Silver,12,,84.8,84.8,Female,50.0,Regular,4.8
"Sunday, March 22, 2020",silver chain,Chain,Silver,10,,57.24,57.24,Male,54.0,Regular,3.8
"Sunday, March 22, 2020",14k stus,Studs,14k Gold,11,,58.3,58.3,Male,30.0,Regular,4.6
"Sunday, March 22, 2020",ring,Ring,FJ,12,117,,117,Male,26.0,Occasional,4.7
"Sunday, March 22, 2020",10k gold necklace,Chain,10k Gold,102.4,265,,265,Female,59.0,Occasional,5.0
"Sunday, March 22, 2020",gold and silver grillz,Custom Fronts,Silver,132,,402,402,Male,63.0,Regular,3.4
"Sunday, March 22, 2020",gold chain and char,Chain and Charm,10k Gold,230.4,,392,392,Male,44.0,Regular,4.7
"Sunday, March 22, 2020",fj chain and ring,Chain,FJ,125,,425,425,Female,69.0,Regular,4.8
"Monday, March 23, 2020",10k gold chain only,Chain,10k Gold,112,,230,230,Male,44.0,Occasional,4.3
"Monday, March 23, 2020",fj charm,Charm,FJ,40,,196.1,196.1,Female,47.0,Occasional,3.8
"Monday, March 23, 2020",silver chain gos,Chain,Silver,44,,909.1,909.1,Female,62.0,Regular,3.4
"Monday, March 23, 2020",10k gold charm,Charm,10k Gold,99.2,,222,222,Female,49.0,Regular,3.6
"Monday, March 23, 2020",14k gold bracelet,Bracelet,14k Gold,,,355.1,355.1,Female,27.0,Regular,3.3
"Tuesday, March 24, 2020",10k gold bracelet,Bracelet,10k Gold,139,,227.9,227.9,Male,56.0,Regular,3.3
"Tuesday, March 24, 2020",repiar,Custom Repairs,,,10,,10,Female,26.0,Occasional,4.6
"Tuesday, March 24, 2020",repiar,Custom Repairs,,,10,,10,Female,27.0,Regular,3.5
"Tuesday, March 24, 2020",10k gold chain,Chain,10k Gold,32,106,,106,Others,37.0,Occasional,4.2
"Tuesday, March 24, 2020",silver chain and charm,Charm,Silver,30,195,,195,Male,50.0,Occasional,4.6
"Tuesday, March 24, 2020",10k gold chain and charm,Chain and Charm,10k Gold,192,200,155.1,355.1,Male,49.0,Rare,3.6
"Tuesday, March 24, 2020",invicta watch,Watch,Invicta,55,156,,156,Male,45.0,Regular,4.9
"Tuesday, March 24, 2020",silver chain,Chain,Silver,6,,127.2,127.2,Male,47.0,Regular,4.9
"Tuesday, March 24, 2020",citizen watch,Watch,Citizen,40,153,,153,Female,65.0,Occasional,3.8
"Tuesday, March 24, 2020",fj necklace,Chain,FJ,3,106,,106,Male,18.0,Regular,3.6
"Tuesday, March 24, 2020",fronts x 6,Custom Fronts,Silver,66,74,,74,Male,49.0,Regular,3.4
"Tuesday, March 24, 2020",repiar,Custom Repairs,,,,20,20,Others,39.0,Occasional,4.6
"Tuesday, March 24, 2020",layawau payment,Chain,FJ,,,30,30,Female,18.0,Regular,4.3
"Wednesday, March 25, 2020",silver pendant,Charm,Silver,20,212,,212,Female,43.0,Occasional,4.0
"Wednesday, March 25, 2020",diamond ring,Ring,Silver/Diamond,41,260,,260,Female,29.0,Regular,3.5
"Wednesday, March 25, 2020",tae 210 563 8810 silver over gold x 12,Custom Fronts,Silver,132,170,,170,Male,28.0,Occasional,4.8
"Wednesday, March 25, 2020",14k gold chain,Chain,14k Gold,882,,1260.34,1260.34,Female,26.0,Occasional,3.6
"Thursday, March 26, 2020",10k gold charm,Charm,10k Gold,224,,397.5,397.5,Male,44.0,Regular,4.5
"Thursday, March 26, 2020",10k gucci chain,Chain,10k Gold,672,,1050,1050,Female,46.0,Regular,3.9
"Thursday, March 26, 2020",silver gp fronts x6,Custom Fronts,Silver,72,50,50,100,Male,68.0,Regular,4.5
"Thursday, March 26, 2020",10k rope chain,Chain,10k Gold,352,480,20,500,Female,26.0,Regular,3.7
"Thursday, March 26, 2020",fj charm,Charm,FJ,20,,80,80,Male,66.0,Occasional,4.3
"Friday, March 27, 2020",tennis chain and charm,Chain and Charm,FJ,30,260,,260,Others,54.0,Regular,4.7
"Friday, March 27, 2020",witizen watch,Watch,Citizen,40,10,175,185,Female,69.0,Occasional,3.8
"Friday, March 27, 2020",gold chain,Chain and Charm,10k Gold,150.4,330,,330,Male,44.0,Rare,3.3
"Friday, March 27, 2020",gold fronts x6,Custom Fronts,10k Gold,198,,300,300,Male,39.0,Regular,4.1
"Friday, March 27, 2020",silver/dip on gold fronts,Custom Fronts,Silver,72,,212,212,Female,48.0,Occasional,4.1
"Friday, March 27, 2020",14k studs,Studs,14k Gold,14,,53,53,Male,64.0,Regular,4.4
"Friday, March 27, 2020",repiar,Custom Repairs,,,15,,15,Female,69.0,Occasional,4.5
"Friday, March 27, 2020",silver/dip on gold fronts,Custom Fronts,Silver,72,60,,60,Male,54.0,Regular,3.6
"Friday, March 27, 2020",gold charm,Charm,10k Gold,99.2,,180,180,Female,28.0,Regular,4.4
"Friday, March 27, 2020",14k earring,Studs,14k Gold,15,,95.4,95.4,Male,41.0,Occasional,3.4
"Friday, March 27, 2020",gold chain,Chain,10k Gold,70.4,,147.34,147.34,Male,34.0,Occasional,4.7
"Saturday, March 28, 2020",10k gold chain,Chain,10k Gold,96,,291.5,291.5,Others,18.0,Regular,4.4
"Saturday, March 28, 2020",silver chain and charm,Chain and Charm,Silver,35,,159,159,Male,43.0,Occasional,3.7
"Saturday, March 28, 2020",fj watch,Watch,FJ,12,,63.6,63.6,Male,30.0,Occasional,3.9
"Saturday, March 28, 2020",10k gold bracelet,Bracelet,10k Gold,,,,0,Female,42.0,Regular,3.4
"Saturday, March 28, 2020",10k gold chain and charm,Chain and Charm,10k Gold,672,,1007,1007,Male,58.0,Occasional,4.8
"Saturday, March 28, 2020",10k gold charm,Charm,10k Gold,100,,302.1,302.1,Male,66.0,Regular,3.8
"Saturday, March 28, 2020",diamond studs,Studs,Silver/Diamond,35,,212,212,Female,43.0,Regular,4.6
"Saturday, March 28, 2020",fj watch,Watch,FJ,26,,212,212,Male,65.0,Regular,3.7
"Saturday, March 28, 2020",diamond charm,Charm,Gold/Diamond,292,525,,525,Male,48.0,Occasional,4.1
"Saturday, March 28, 2020",10k gold pendant,Charm,10k Gold,100,212,,212,Male,19.0,Regular,4.6
"Saturday, March 28, 2020",fj chain and charm,Chain and Charm,FJ,30,,212,212,Female,27.0,Regular,4.4
"Saturday, March 28, 2020",14k bracelet,Bracelet,14k Gold,352.8,,636,636,Male,57.0,Occasional,4.1
"Saturday, March 28, 2020",gos chain,Chain,Silver,44,,164.3,164.3,Female,33.0,Regular,3.9
"Saturday, March 28, 2020",gos charm,Chain,Silver,,,143.1,143.1,Male,67.0,Regular,4.5
"Saturday, March 28, 2020",fj chain,Chain,FJ,89,,265,265,Male,59.0,Occasional,5.0
"Saturday, March 28, 2020",add money on layaway,Chain and Charm,14k Gold,,100,,100,Male,54.0,Rare,4.8
"Saturday, March 28, 2020",silver charm,Charm,Silver,10,,95.4,95.4,Others,65.0,Regular,3.3
"Saturday, March 28, 2020",10k gold chain,Chain,10k Gold,275.2,460,,460,Female,25.0,Regular,3.9
"Saturday, March 28, 2020",10k gold chain and charm,Chain and Charm,10k Gold,166.4,,424,424,Female,24.0,Regular,3.5
"Saturday, March 28, 2020",10k gold chain,Chain,10k Gold,70.4,,168.54,168.54,Female,45.0,Occasional,4.5
"Saturday, March 28, 2020",gos charm,Charm,Silver,145,,400,400,Male,49.0,Regular,3.6
"Saturday, March 28, 2020",silver studs,Studs,Silver,10,,77,77,Male,19.0,Rare,3.4
"Saturday, March 28, 2020",fronts pick up,Custom Fronts,,,,200,200,Female,56.0,Regular,4.1
"Sunday, March 29, 2020",silver ring,Ring,Silver,19,,135,135,Others,31.0,Regular,4.4
"Sunday, March 29, 2020",silver charm,Charm,Silver,22,,185,185,Female,28.0,Regular,3.7
"Sunday, March 29, 2020",10k gold chain and charm,Chain and Charm,10k Gold,451.2,,687.94,687.94,Male,41.0,Regular,4.8
"Sunday, March 29, 2020",14k gold chain and charm,Chain and Charm,10k Gold,512,,742,742,Male,52.0,Occasional,4.2
"Sunday, March 29, 2020",14k gold studs,Studs,14k Gold,18,,90.1,90.1,Male,51.0,Regular,3.6
"Sunday, March 29, 2020",gp fronts x 6,Custom Fronts,Silver,74,60,100,160,Female,53.0,Occasional,3.6
"Sunday, March 29, 2020",gold snd silver fronts x6,Custom Fronts,Silver,74,100,,100,Male,38.0,Occasional,4.5
"Sunday, March 29, 2020",nose ring,Studs,Silver,,10,,10,Male,52.0,Occasional,3.3
"Sunday, March 29, 2020",repiar battey,Custom Repairs,,,15,,15,Female,67.0,Regular,3.4
"Sunday, March 29, 2020",fj ring,Ring,FJ,,,55,55,Male,21.0,Regular,4.7
"Monday, March 30, 2020",silver studs,Studs,Silver,8,,63.6,63.6,Female,24.0,Rare,4.4
"Monday, March 30, 2020",name necklace 14k x 2,Custom Name Necklace,14k Gold,640,,823.6,823.6,Male,32.0,Regular,4.3
"Monday, March 30, 2020",gos charm,Charm,Silver,95,,424,424,Female,37.0,Regular,3.5
"Tuesday, March 31, 2020",fj chain,Chain,FJ,20,,159,159,Female,62.0,Regular,4.9
"Tuesday, March 31, 2020",14k gold ring,Ring,14k Gold,42.4,85,,85,Male,25.0,Regular,4.7
"Tuesday, March 31, 2020",10k white gold fronts,Custom Fronts,10k Gold,198,,130,130,Male,44.0,Regular,3.4
"Tuesday, March 31, 2020",watch link,Custom Repairs,,,15,,15,Female,40.0,Regular,4.2
"Wednesday, April 1, 2020",10k gold chain,Chain,10k Gold,272,424,,424,Others,41.0,Occasional,3.9
"Wednesday, April 1, 2020",repiar,Custom Repairs,Tungsten,,,15,15,Male,37.0,Occasional,3.6
"Wednesday, April 1, 2020",10k gold chain,Chain,10k Gold,118.4,,300,300,Male,25.0,Regular,4.4
"Wednesday, April 1, 2020",silver studs,Studs,Silver,,,20,20,Others,31.0,Regular,4.5
"Wednesday, April 1, 2020",10k gold chain charm,Chain and Charm,10k Gold,217.6,,461.31,461.31,Male,62.0,Regular,3.4
"Wednesday, April 1, 2020",10k/diamond ring,Ring,Gold/Diamond,114,,360,360,Female,65.0,Occasional,3.5
"Wednesday, April 1, 2020",repiar,Custom Repairs,,,,12,12,Others,51.0,Occasional,4.2
"Wednesday, April 1, 2020",fronts pick up,Custom Fronts,10k Gold,,100,,100,Female,65.0,Regular,3.7
"Wednesday, April 1, 2020",fronts pick up,Custom Fronts,Silver,,100,,100,Female,28.0,Regular,4.5
"Wednesday, April 1, 2020",10k gold chain and charm,Chain and Charm,10k Gold,70.4,,174.9,174.9,Male,30.0,Regular,4.4
"Wednesday, April 1, 2020",pic charm,Charm,Silver,56,100,,100,Male,58.0,Regular,4.0
"Thursday, April 2, 2020",10k gold chain,Chain,10k Gold,272,424,,424,Female,41.0,Regular,3.6
"Thursday, April 2, 2020",repiar,Custom Repairs,Tungsten,,,15,15,Male,23.0,Occasional,4.7
"Thursday, April 2, 2020",10k gold chain,Chain,10k Gold,118.4,,300,300,Female,42.0,Regular,3.4
"Thursday, April 2, 2020",silver studs,Studs,Silver,,,20,20,Female,48.0,Occasional,3.6
"Thursday, April 2, 2020",10k gold chain charm,Chain and Charm,10k Gold,217.6,,461.31,461.31,Female,19.0,Regular,4.0
"Thursday, April 2, 2020",10k/diamond ring,Ring,Gold/Diamond,114,,360,360,Male,30.0,Regular,4.0
"Thursday, April 2, 2020",repiar,Custom Repairs,,,,12,12,Male,70.0,Regular,4.9
"Thursday, April 2, 2020",fronts pick up,Custom Fronts,10k Gold,,100,,100,Male,34.0,Rare,4.2
"Thursday, April 2, 2020",fronts pick up,Custom Fronts,Silver,,100,,100,Male,23.0,Occasional,4.2
"Thursday, April 2, 2020",10k gold chain and charm,Chain and Charm,10k Gold,70.4,,174.9,174.9,Female,56.0,Occasional,3.3
"Thursday, April 2, 2020",pic charm,Charm,Silver,56,100,,100,Others,62.0,Occasional,3.7
"Friday, April 3, 2020",repiar,Custom Repairs,,10,35,,35,Female,53.0,Regular,3.3
"Friday, April 3, 2020",fronts pick up,Custom Fronts,Silver,,,171,171,Male,59.0,Regular,3.9
"Friday, April 3, 2020",silver studs,Studs,Silver,10,,106,106,Others,44.0,Regular,4.7
"Friday, April 3, 2020",silver letter pendant,Chain and Charm,Silver,10,,53,53,Female,35.0,Regular,3.4
"Friday, April 3, 2020",invicta watch,Watch,Invicta,200,,350,350,Female,53.0,Occasional,3.9
"Friday, April 3, 2020",layaway pick up,Chain and Charm,10k Gold,,,250,250,Female,20.0,Regular,4.9
"Saturday, April 4, 2020",silver chain and charm,Chain and Charm,Silver,50,,174.9,174.9,Female,61.0,Occasional,4.4
"Saturday, April 4, 2020",pic pendant,Charm,Silver,75,150,,150,Female,55.0,Occasional,4.8
"Saturday, April 4, 2020",silver chain,Chain,Silver,10,35,,35,Male,69.0,Occasional,4.3
"Saturday, April 4, 2020",fronts pick up,Custom Fronts,10k Gold,,,383,383,Male,37.0,Regular,4.2
"Saturday, April 4, 2020",10k gold chain and charm,Chain and Charm,10k Gold,300,353,244.5,597.5,Female,51.0,Regular,4.4
"Saturday, April 4, 2020",repiar,Custom Repairs,,,25,,25,Male,68.0,Regular,4.6
"Saturday, April 4, 2020",silver bracelet pick up,Custom Repairs,Silver,20,150,,150,Male,46.0,Occasional,4.1
"Saturday, April 4, 2020",10k gold chain and charm,Chain and Charm,10k Gold,140.9,,280.9,280.9,Male,20.0,Rare,4.3
"Saturday, April 4, 2020",diamond earring,Studs,Silver/Diamond,35,,143.1,143.1,Male,53.0,Regular,3.6
"Saturday, April 4, 2020",10k gold pendent,Chain and Charm,10k Gold,111,,159,159,Male,25.0,Occasional,4.1
"Saturday, April 4, 2020",repiar,Custom Repairs,,,,15,15,Female,63.0,Regular,3.9
"Saturday, April 4, 2020",silver studs,Studs,Silver,10,,63.6,63.6,Male,55.0,Rare,4.9
"Saturday, April 4, 2020",silver studs,Studs,Silver,9,,84.8,84.8,Male,39.0,Occasional,4.1
"Saturday, April 4, 2020",14k chain and charm,Chain and Charm,14k Gold,126,,100,100,Male,63.0,Rare,4.6
"Saturday, April 4, 2020",10k gold chai and charm,Chain and Charm,10k Gold,263,,565,565,Female,28.0,Regular,3.6
"Saturday, April 4, 2020",ring sizing,Custom Repairs,,15,,30,30,Male,48.0,Regular,4.1
"Saturday, April 4, 2020",fj tennis chain,Chain,FJ,20,100,,100,Male,23.0,Regular,4.3
"Saturday, April 4, 2020",fronts x 12,Custom Fronts,10k Gold,432,,858,858,Female,18.0,Regular,3.5
"Saturday, April 4, 2020",fj chain,Chain,FJ,50,150,,150,Female,49.0,Regular,3.4
"Saturday, April 4, 2020",fj watch,Watch,FJ,50,150,,150,Male,53.0,Occasional,3.5
"Saturday, April 4, 2020",ring,Ring,Silver,32,,200,200,Male,64.0,Regular,4.6
"Saturday, April 4, 2020",diamond pendant,Charm,Gold/Diamond,296,,587.74,587.74,Male,34.0,Regular,4.6
"Saturday, April 4, 2020",10k gold chaini,Chain,10k Gold,134,,334,334,Male,42.0,Regular,3.5
"Saturday, April 4, 2020",fronts,Custom Fronts,Silver,55,,92.75,92.75,Male,30.0,Occasional,4.4
"Saturday, April 4, 2020",silver fronts x8,Custom Fronts,Silver,88,,100,100,Others,65.0,Occasional,4.7
"Saturday, April 4, 2020",10k diamond ring,Ring,Gold/Diamond,299,,618.75,618.75,Female,66.0,Regular,4.2
"Saturday, April 4, 2020",fronts 10k x8,Custom Fronts,10k Gold,300,,618.75,618.75,Female,23.0,Regular,4.2
"Saturday, April 4, 2020",fronts x 8 10,Custom Fronts,10k Gold,300,,200,200,Male,55.0,Regular,3.8
"Saturday, April 4, 2020",silver charm,Charm,Silver,20,15,76.85,91.85,Female,50.0,Regular,3.4
"Sunday, April 5, 2020",the drem custom,Charm,Silver,599,,1113,1113,Female,28.0,Regular,4.2
"Sunday, April 5, 2020",silver chain,Chain,Silver,45,,254.4,254.4,Female,26.0,Occasional,4.3
"Monday, April 6, 2020",repiar,Custom Repairs,,,15,,15,Others,63.0,Rare,3.8
"Monday, April 6, 2020",fronts pick up,Custom Fronts,10k Gold,,,172.25,172.25,Male,58.0,Regular,3.3
"Monday, April 6, 2020",pick chain,Chain and Charm,Silver,103,240,,240,Others,37.0,Occasional,3.6
