Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Saturday, April 2, 2022",fj tennis chain,Chain,FJ,20.0,100.0,,,,100.0,Female,23.0,Regular,3.8
"Saturday, April 2, 2022",fronts x 12,Custom Fronts,10k Gold,432.0,,,858.0,,858.0,Male,27.0,Regular,3.4
"Saturday, April 2, 2022",fj chain,Chain,FJ,50.0,150.0,,,,150.0,Female,43.0,Rare,4.9
"Saturday, April 2, 2022",fj watch,Watch,FJ,50.0,150.0,,,,150.0,Male,66.0,Regular,4.8
"Saturday, April 2, 2022",ring,Ring,Silver,32.0,,,200.0,,200.0,Female,35.0,Regular,4.4
"Saturday, April 2, 2022",diamond pendant,Charm,Gold/Diamond,296.0,,,587.74,,587.74,Others,37.0,Regular,4.2
"Saturday, April 2, 2022",10k gold chaini,Chain,10k Gold,134.0,,,334.0,,334.0,Others,35.0,Regular,4.9
"Saturday, April 2, 2022",fronts,Custom Fronts,Silver,55.0,,92.75,,,92.75,Female,24.0,Regular,4.3
"Saturday, April 2, 2022",silver fronts x8,Custom Fronts,Silver,88.0,,100.0,,,100.0,Female,62.0,Regular,3.8
"Saturday, April 2, 2022",10k diamond ring,Ring,Gold/Diamond,299.0,,,618.75,,618.75,Female,63.0,Rare,3.5
"Saturday, April 2, 2022",fronts 10k x8,Custom Fronts,10k Gold,300.0,,,618.75,,618.75,Male,19.0,Occasional,4.1
"Saturday, April 2, 2022",fronts x 8 10,Custom Fronts,10k Gold,300.0,,200.0,,,200.0,Male,35.0,Occasional,4.4
"Saturday, April 2, 2022",silver charm,Charm,Silver,20.0,15.0,76.85,,,91.85,Male,27.0,Occasional,3.5
"Sunday, April 3, 2022",the drem custom,Charm,Silver,599.0,,1113.0,,,1113.0,Others,48.0,Regular,3.9
"Sunday, April 3, 2022",silver chain,Chain,Silver,45.0,,254.4,,,254.4,Male,44.0,Rare,3.7
"Monday, April 4, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Female,69.0,Regular,4.2
"Monday, April 4, 2022",fronts pick up,Custom Fronts,10k Gold,,,172.25,,,172.25,Male,19.0,Rare,4.7
"Monday, April 4, 2022",pick chain,Chain and Charm,Silver,103.0,240.0,,,,240.0,Male,54.0,Regular,4.2
"Monday, April 4, 2022",10k gold chain and char,Chain and Charm,10k Gold,218.0,,498.2,,,498.2,Others,69.0,Regular,3.8
"Monday, April 4, 2022",joe rodeo watrch,Watch,St. Steel,800.0,1150.0,,,,1150.0,Male,33.0,Regular,4.0
"Monday, April 4, 2022",ring pick up,Ring,Silver,,,53.0,,,53.0,Female,25.0,Regular,4.1
"Tuesday, April 5, 2022",watch battry,Custom Repairs,,,,15.0,,,15.0,Male,27.0,Regular,3.5
"Tuesday, April 5, 2022",10k ice bracelet,Bracelet,10k Gold,259.2,,330.0,,,330.0,Others,29.0,Regular,4.8
"Wednesday, April 6, 2022",silver charm,Charm,Silver/Diamond,95.0,,350.0,,,350.0,Male,65.0,Regular,4.6
"Wednesday, April 6, 2022",fj cuban kink,Chain,FJ,149.0,,300.0,,,300.0,Female,20.0,Occasional,4.9
"Wednesday, April 6, 2022",fj bracelet,Bracelet,FJ,84.0,,300.0,,,300.0,Female,36.0,Regular,4.5
"Wednesday, April 6, 2022",silver chain and charm,Chain and Charm,Silver,38.0,,395.0,,,395.0,Male,27.0,Rare,4.8
"Wednesday, April 6, 2022",fj bracelet,Bracelet,FJ,50.0,30.0,87.8,,,117.8,Female,31.0,Occasional,4.9
"Thursday, April 7, 2022",10k gold chain,Chain,10k Gold,164.0,,302.1,,,302.1,Female,50.0,Occasional,4.4
"Thursday, April 7, 2022",silver studs,Studs,Silver,20.0,,143.1,,,143.1,Female,68.0,Regular,4.0
"Thursday, April 7, 2022",jewelery repiar,Custom Repairs,,10.0,,40.0,,,40.0,Others,67.0,Rare,4.5
"Thursday, April 7, 2022",re,Custom Repairs,,10.0,,40.0,,,40.0,Male,56.0,Regular,3.5
"Thursday, April 7, 2022",fronts pick up,Custom Fronts,Silver,,,92.75,,,92.75,Female,47.0,Regular,4.8
"Thursday, April 7, 2022",silver studs,Studs,Silver,10.0,80.0,,,,80.0,Male,51.0,Regular,4.0
"Friday, April 8, 2022",ring,Ring,St. Steel,10.0,,37.1,,,37.1,Male,69.0,Regular,3.8
"Friday, April 8, 2022",layaway silver diamond,Bracelet,Silver/Diamond,120.0,,45.0,,,45.0,Others,62.0,Regular,4.2
"Friday, April 8, 2022",refund,,,,,-368.0,,,-368.0,Female,54.0,Regular,4.7
"Friday, April 8, 2022",repiar,Custom Repairs,,,,30.0,,,30.0,Female,18.0,Regular,4.3
"Friday, April 8, 2022",repiar,Custom Repairs,,,,29.0,,,29.0,Female,30.0,Occasional,4.2
"Friday, April 8, 2022",diamond ring on layaway,Ring,Gold/Diamond,100.0,,50.0,,,50.0,Female,45.0,Regular,4.4
"Friday, April 8, 2022",pic charm,Charm,Silver,,,231.0,,,231.0,Female,37.0,Occasional,3.6
"Friday, April 8, 2022",fronts pick iup,Custom Fronts,10k Gold,,,414.86,,,414.86,Female,33.0,Rare,4.5
"Friday, April 8, 2022",silver fronts pickup,Custom Fronts,Silver,,,90.0,,,90.0,Female,38.0,Rare,3.4
"Saturday, April 9, 2022",repiar charmrepiar,Custom Repairs,,30.0,,94.34,,,94.34,Male,20.0,Occasional,4.8
"Saturday, April 9, 2022",fronts custom,Custom Fronts,10k Gold,250.0,,265.0,,,265.0,Male,22.0,Rare,3.6
"Saturday, April 9, 2022",fronts custom,Custom Fronts,Silver,44.0,,160.2,,,160.2,Female,23.0,Occasional,4.0
"Saturday, April 9, 2022",silver chain and charm,Chain and Charm,Silver,90.0,,165.0,,,165.0,Male,52.0,Regular,4.3
"Saturday, April 9, 2022",fj bracelet,Bracelet,FJ,40.0,,68.9,,,68.9,Female,29.0,Regular,4.6
"Saturday, April 9, 2022",silver/diamond earring,Studs,Silver/Diamond,20.0,,212.0,,,212.0,Others,70.0,Occasional,4.7
"Saturday, April 9, 2022",silver studs,Studs,Silver,10.0,53.0,78.5,,,131.5,Others,48.0,Occasional,4.6
"Saturday, April 9, 2022",14k studs,Studs,14k Gold,8.0,,74.14,,,74.14,Male,40.0,Regular,4.1
"Saturday, April 9, 2022",silver chain and charm,Chain and Charm,Silver,144.0,100.0,,,,100.0,Female,44.0,Rare,3.5
"Saturday, April 9, 2022",silver charm,Charm,Silver,40.0,,111.3,,,111.3,Male,52.0,Regular,4.0
"Saturday, April 9, 2022",steel chai and charm,Chain and Charm,St. Steel,10.0,,68.9,,,68.9,Male,44.0,Regular,4.8
"Saturday, April 9, 2022",14k stutds,Studs,14k Gold,18.0,80.0,,,,80.0,Female,29.0,Regular,3.8
"Sunday, April 10, 2022",14k studs,Studs,14k Gold,15.0,,85.0,,,85.0,Male,46.0,Occasional,3.6
"Sunday, April 10, 2022",10k frrontrs,Custom Fronts,10k Gold,450.0,320.0,15.0,,,335.0,Male,18.0,Regular,3.6
"Sunday, April 10, 2022",repiar,Custom Repairs,,20.0,,60.0,,,60.0,Female,22.0,Occasional,4.6
"Monday, April 11, 2022",10k gold chain and charm,Chain and Charm,10k Gold,406.5,,879.8,,,879.8,Female,48.0,Occasional,4.4
"Monday, April 11, 2022",watch,Watch,FJ,10.0,38.0,,,,38.0,Female,41.0,Rare,4.5
"Monday, April 11, 2022",tennis chain and charm,Chain and Charm,FJ,20.0,80.0,47.2,,,127.2,Male,40.0,Regular,4.2
"Monday, April 11, 2022",diamond ring x2,Ring,Silver/Diamond,200.0,550.0,,,,550.0,Male,35.0,Regular,4.3
"Tuesday, April 12, 2022",10k gold /diaomond studs,Studs,Gold/Diamond,520.0,,288.0,825.0,,1113.0,Female,43.0,Occasional,4.6
"Tuesday, April 12, 2022",10k gold chain,Chain,10k Gold,201.6,,371.0,,,371.0,Male,66.0,Regular,4.2
"Tuesday, April 12, 2022",pick charm pick up,Charm,Silver,,,132.5,,,132.5,Female,37.0,Occasional,3.9
"Tuesday, April 12, 2022",silver chain,Chain,Silver,15.0,,95.0,,,95.0,Male,34.0,Regular,4.8
"Tuesday, April 12, 2022",10k gold chain,Chain,10k Gold,355.5,,742.0,,,742.0,Female,26.0,Regular,4.3
"Tuesday, April 12, 2022",nugget ring 10k gold,Ring,10k Gold,178.2,,164.3,,,164.3,Male,48.0,Occasional,3.9
"Thursday, April 14, 2022",silver chain and charm,Chain and Charm,Silver,32.0,,148.4,,,148.4,Female,26.0,Rare,5.0
"Thursday, April 14, 2022",10k name plate + chain,Custom Name Necklace,10k Gold,165.0,,270.3,,,270.3,Female,30.0,Regular,4.3
"Thursday, April 14, 2022",silver ring,Ring,Silver,20.0,,84.8,,,84.8,Male,37.0,Regular,3.7
"Thursday, April 14, 2022",10k gold chain,Chain,10k Gold,99.2,,220.0,,,220.0,Female,64.0,Rare,4.3
"Wednesday, April 13, 2022",citizen watch,Watch,Citizen,40.0,150.0,,,,150.0,Male,45.0,Regular,3.6
"Wednesday, April 13, 2022",reppiar,Custom Repairs,,,,25.0,,,25.0,Female,35.0,Rare,4.9
"Wednesday, April 13, 2022",layaway pickup,Charm,Silver/Diamond,,80.0,185.0,,,265.0,Female,38.0,Rare,3.4
"Friday, April 15, 2022",10k gold chain only,Chain,10k Gold,96.0,180.0,,,,180.0,Male,19.0,Regular,4.8
"Friday, April 15, 2022",silver bracelet,Bracelet,Silver,25.0,,63.6,,,63.6,Male,28.0,Regular,5.0
"Friday, April 15, 2022",fj watch,Watch,FJ,12.0,80.0,,,,80.0,Female,34.0,Occasional,4.3
"Friday, April 15, 2022",watch repiar,Custom Repairs,,,15.0,,,,15.0,Male,55.0,Regular,3.5
"Friday, April 15, 2022",anklet,Anklet,Silver,10.0,,53.0,,,53.0,Female,33.0,Regular,4.5
"Friday, April 15, 2022",10k gold charm,Charm,10k Gold,105.6,,210.0,,,210.0,Female,53.0,Regular,3.5
"Friday, April 15, 2022",silver studs,Studs,Silver,10.0,,63.6,,,63.6,Female,32.0,Regular,3.8
"Saturday, April 16, 2022",silver chaina nd charm,Chain and Charm,Silver,30.0,140.0,,,,140.0,Others,29.0,Regular,4.4
"Saturday, April 16, 2022",silver charm on layaway,Charm,Silver,30.0,20.0,,,,20.0,Male,45.0,Occasional,4.1
"Saturday, April 16, 2022",silver charn,Chain,Silver,16.0,40.0,,,,40.0,Male,55.0,Regular,4.6
"Saturday, April 16, 2022",repiar,Custom Repairs,,,,42.4,,,42.4,Male,54.0,Regular,4.0
"Saturday, April 16, 2022",silver chain and charm,Chain and Charm,Silver,52.0,,196.1,,,196.1,Male,28.0,Rare,3.9
"Saturday, April 16, 2022",ring pick up,Ring,10k Gold,,,164.3,,,164.3,Male,21.0,Regular,3.5
"Saturday, April 16, 2022",10k gold chain and charm,Chain and Charm,10k Gold,84.0,,265.0,,,265.0,Female,44.0,Regular,3.6
"Saturday, April 16, 2022",jewelery repiar,Custom Repairs,,,60.0,,,,60.0,Female,65.0,Occasional,4.7
"Saturday, April 16, 2022",10k gold charm,Charm,10k Gold,170.0,370.0,,,,370.0,Female,42.0,Occasional,4.5
"Saturday, April 16, 2022",gos chain,Chain,Silver,90.0,,300.0,,,300.0,Male,40.0,Regular,4.5
"Saturday, April 16, 2022",repiar,Custom Repairs,Tungsten,,15.0,,,,15.0,Female,66.0,Regular,4.3
"Saturday, April 16, 2022",fronts pick up,Custom Fronts,10k Gold,,400.0,,,,400.0,Male,34.0,Regular,3.5
"Saturday, April 16, 2022",silver letter,Charm,Silver,15.0,15.0,50.0,,,65.0,Male,48.0,Rare,3.7
"Saturday, April 16, 2022",fj chain and charm,Chain and Charm,FJ,80.0,,260.0,,,260.0,Female,64.0,Occasional,3.9
"Sunday, April 17, 2022",10k gold chain,Chain,10k Gold,294.5,530.0,,,,530.0,Male,66.0,Rare,3.3
"Sunday, April 17, 2022",10k gold chain,Chain,10k Gold,119.0,,339.2,,,339.2,Male,29.0,Occasional,3.6
"Sunday, April 17, 2022",10k gold charm,Charm,10k Gold,90.0,,179.14,,,179.14,Female,22.0,Rare,3.7
"Sunday, April 17, 2022",silver studs,Studs,Silver,20.0,104.0,,,,104.0,Female,60.0,Regular,4.3
"Sunday, April 17, 2022",earring,Studs,Silver,5.0,36.0,9.0,,,45.0,Male,44.0,Occasional,4.4
"Sunday, April 17, 2022",tennis chain,Chain,FJ,19.0,,179.14,,,179.14,Female,33.0,Regular,4.5
"Sunday, April 17, 2022",14k studs,Studs,14k Gold,16.0,,95.4,,,95.4,Male,59.0,Occasional,4.7
"Monday, April 18, 2022",jewelery repiar,Custom Repairs,,,20.0,,,,20.0,Male,48.0,Regular,3.7
"Monday, April 18, 2022",fronts pick up,Custom Fronts,10k Gold,,,265.0,,,265.0,Female,29.0,Regular,3.9
"Monday, April 18, 2022",silver ring,Ring,Silver,25.0,,127.2,,,127.2,Male,20.0,Regular,3.9
"Monday, April 18, 2022",fj watch,Watch,FJ,10.0,,143.1,,,143.1,Male,22.0,Regular,3.8
"Monday, April 18, 2022",watch repiar,Custom Repairs,,,15.0,,,,15.0,Female,64.0,Occasional,3.9
"Tuesday, April 19, 2022",silver ring,Ring,Silver,15.0,80.0,,,,80.0,Female,49.0,Occasional,3.5
"Tuesday, April 19, 2022",fronts x6 gold,Custom Fronts,10k Gold,216.0,,185.5,,,185.5,Male,59.0,Regular,3.4
"Tuesday, April 19, 2022",silver rearring,Studs,Silver,6.0,,31.8,,,31.8,Female,46.0,Regular,3.7
"Tuesday, April 19, 2022",add money on ring,Ring,Silver,,,133.0,,,133.0,Female,50.0,Rare,4.5
"Tuesday, April 19, 2022",repiar,Custom Repairs,,,,10.0,,,10.0,Others,61.0,Rare,3.3
"Wednesday, April 20, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Others,42.0,Regular,4.4
"Wednesday, April 20, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Male,58.0,Rare,4.4
"Wednesday, April 20, 2022",layaway ppick up,Bracelet,Silver/Diamond,,,379.0,,,379.0,Male,33.0,Occasional,4.3
"Friday, April 22, 2022",silver hoop,Hoops,Silver,35.0,,78.9,,,78.9,Male,56.0,Regular,3.7
"Friday, April 22, 2022",10k baby bracelet,Bracelet,10k Gold,61.0,160.0,,,,160.0,Male,55.0,Occasional,3.4
"Friday, April 22, 2022",studs,Studs,St. Steel,2.0,30.0,,,,30.0,Female,33.0,Occasional,4.3
"Friday, April 22, 2022",invicta watch,Watch,Invicta,100.0,,200.34,,,200.34,Male,70.0,Regular,4.6
"Friday, April 22, 2022",tennis chain,Chain,FJ,19.0,,90.1,,,90.1,Female,31.0,Regular,3.3
"Friday, April 22, 2022",citizen watch,Watch,Citizen,45.0,,238.5,,,238.5,Others,18.0,Regular,4.7
"Friday, April 22, 2022",repiar,Custom Repairs,,,,40.0,,,40.0,Male,49.0,Regular,3.5
"Friday, April 22, 2022",repiar,Custom Repairs,,,12.0,,,,12.0,Female,33.0,Regular,4.4
"Friday, April 22, 2022",repiar,Custom Repairs,,,20.0,,,,20.0,Female,45.0,Regular,4.0
"Saturday, April 23, 2022",silver chain and charm,Chain and Charm,Silver,55.0,,325.0,,,325.0,Male,57.0,Regular,4.7
"Saturday, April 23, 2022",pandore charm,Charm,Silver,30.0,,110.4,,,110.4,Male,56.0,Regular,4.2
"Saturday, April 23, 2022",ring,Ring,Tungsten,10.0,26.0,,,,26.0,Male,38.0,Occasional,3.9
"Saturday, April 23, 2022",tennis chain,Chain and Charm,FJ,75.0,500.0,,,,500.0,Male,49.0,Rare,4.9
"Saturday, April 23, 2022",repiar,Custom Repairs,,,40.0,,,,40.0,Others,23.0,Regular,4.6
"Saturday, April 23, 2022",silver charm,Charm,Silver,19.0,,83.74,,,83.74,Female,53.0,Regular,5.0
"Saturday, April 23, 2022",steel chain,Chain,St. Steel,10.0,,84.8,,,84.8,Female,30.0,Occasional,3.9
"Saturday, April 23, 2022",ring r,Ring,Silver,16.0,,148.4,,,148.4,Male,60.0,Occasional,4.1
"Saturday, April 23, 2022",repiar,Custom Repairs,,,,24.0,,,24.0,Female,57.0,Occasional,4.9
"Saturday, April 23, 2022",steel chain,Chain,St. Steel,10.0,,95.34,,,95.34,Female,68.0,Regular,4.3
"Saturday, April 23, 2022",steel studs,Studs,St. Steel,5.0,,42.0,,,42.0,Female,32.0,Regular,4.0
"Saturday, April 23, 2022",fj cuban chain,Chain,FJ,70.0,5.0,170.0,,,175.0,Male,21.0,Occasional,4.1
"Saturday, April 23, 2022",fronts x 6,Custom Fronts,Silver,75.0,,196.1,,,196.1,Male,29.0,Regular,4.3
"Saturday, April 23, 2022",fj watch,Watch,FJ,12.0,110.0,,,,110.0,Female,50.0,Rare,4.3
"Saturday, April 23, 2022",14k studs,Studs,14k Gold,19.0,110.0,,,,110.0,Male,69.0,Regular,3.6
"Sunday, April 24, 2022",tungstung,Ring,Tungsten,10.0,85.0,,,,85.0,Male,70.0,Regular,3.8
"Sunday, April 24, 2022",repiar,Custom Repairs,,,,20.0,,,20.0,Female,59.0,Regular,5.0
"Monday, April 25, 2022",silver ring,Ring,Silver,10.0,,63.6,,,63.6,Female,51.0,Regular,4.6
"Monday, April 25, 2022",invicta watch,Watch,Invicta,79.0,,132.5,,,132.5,Others,68.0,Regular,4.7
"Tuesday, April 26, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Male,42.0,Regular,3.6
"Tuesday, April 26, 2022",fronts pick up,Custom Fronts,10k Gold,,132.5,185.5,,,318.0,Male,62.0,Occasional,4.6
"Tuesday, April 26, 2022",repiar,Custom Repairs,,,,25.0,,,25.0,Male,37.0,Occasional,4.6
"Wednesday, April 27, 2022",cuban chain,Chain,FJ,120.0,,300.0,,,300.0,Male,19.0,Occasional,4.8
"Wednesday, April 27, 2022",fronts x16,Custom Fronts,10k Gold,580.0,,463.75,,,463.75,Male,61.0,Occasional,4.7
"Wednesday, April 27, 2022",fronts x 8,Custom Fronts,10k Gold,288.0,,238.5,,,238.5,Female,64.0,Regular,4.1
"Wednesday, April 27, 2022",repiar bracelet,Custom Repairs,,,,50.0,,,50.0,Male,70.0,Occasional,4.5
"Thursday, April 28, 2022",10k gold charm,Chain and Charm,10k Gold,120.0,,249.1,,,249.1,Male,69.0,Rare,4.6
"Thursday, April 28, 2022",silver fronts x12,Custom Fronts,Silver,135.0,,349.8,,,349.8,Male,70.0,Occasional,4.8
"Thursday, April 28, 2022",10k gold chain and charm,Chain and Charm,10k Gold,267.0,,486.54,,,486.54,Female,43.0,Regular,3.7
"Thursday, April 28, 2022",fj tennis chain,Chain,FJ,77.0,,465.34,,,465.34,Male,31.0,Occasional,3.6
"Friday, April 29, 2022",repiar,Custom Repairs,,20.0,,45.0,,,45.0,Male,47.0,Occasional,3.3
"Saturday, April 30, 2022",silver charm,Charm,Silver,125.0,,79.5,,,79.5,Female,67.0,Regular,4.4
"Saturday, April 30, 2022",10k gold chaina nd char,Chain and Charm,10k Gold,259.2,,500.0,,,500.0,Female,26.0,Occasional,5.0
"Saturday, April 30, 2022",silver chain and charm,Chain and Charm,Silver,50.0,,212.0,,,212.0,Male,57.0,Regular,3.5
"Saturday, April 30, 2022",tungstung steel,Ring,St. Steel,20.0,85.0,,,,85.0,Female,57.0,Occasional,3.4
"Saturday, April 30, 2022",steel ring,Ring,St. Steel,10.0,,85.0,,,85.0,Male,34.0,Occasional,4.1
"Saturday, April 30, 2022",silver diamond studs,Studs,Silver/Diamond,50.0,222.0,,,,222.0,Male,33.0,Occasional,4.2
"Saturday, April 30, 2022",14k gold chain and charm,Chain and Charm,14k Gold,100.0,,199.0,,,199.0,Others,54.0,Regular,3.7
"Saturday, April 30, 2022",10k gold chain and charm,Chain and Charm,10k Gold,130.0,,291.5,,,291.5,Male,38.0,Regular,3.8
"Saturday, April 30, 2022",chain and charm 10k,Chain and Charm,10k Gold,160.0,,296.8,,,296.8,Male,22.0,Occasional,4.0
"Saturday, April 30, 2022",silver earring,Studs,Silver,5.0,,53.0,,,53.0,Female,54.0,Regular,4.8
"Saturday, April 30, 2022",10k gold chain,Chain,10k Gold,2432.0,,3300.0,,,3300.0,Others,43.0,Occasional,3.6
"Saturday, April 30, 2022",silver studs,Studs,Silver,10.0,,40.0,,,40.0,Female,37.0,Regular,3.8
"Saturday, April 30, 2022",10k gold bracelet,Bracelet,10k Gold,204.8,,,445.2,,445.2,Male,29.0,Regular,4.4
"Saturday, April 30, 2022",repiar,Custom Repairs,,,,45.0,,,45.0,Female,37.0,Occasional,4.7
"Saturday, April 30, 2022",silver ring,Ring,Silver,20.0,,185.5,,,185.5,Male,47.0,Regular,4.4
"Saturday, April 30, 2022",repiar,Custom Repairs,,,,20.0,,,20.0,Male,69.0,Occasional,5.0
"Saturday, April 30, 2022",silver chain and charm,Chain and Charm,Silver,30.0,,222.6,,,222.6,Male,50.0,Occasional,4.1
"Monday, May 2, 2022",layaway pick up,Chain and Charm,,,506.0,,,,506.0,Female,51.0,Regular,4.3
"Monday, May 2, 2022",10k gold chain and charm,Chain and Charm,10k Gold,124.8,240.0,,,,240.0,Male,52.0,Regular,4.2
"Monday, May 2, 2022",10k diamond studs,Studs,Gold/Diamond,69.0,,185.5,,,185.5,Female,54.0,Regular,4.3
"Monday, May 2, 2022",studs,Studs,Silver,10.0,,42.4,,,42.4,Female,68.0,Regular,4.9
"Monday, May 2, 2022",silver bracelet,Bracelet,Silver,22.8,,132.5,,,132.5,Female,19.0,Regular,4.7
"Monday, May 2, 2022",tennis chain,Chain,FJ,38.0,,243.8,,,243.8,Female,37.0,Regular,3.4
"Monday, May 2, 2022",silver ring,Ring,Silver,20.0,,180.2,,,180.2,Male,58.0,Regular,4.2
"Monday, May 2, 2022",silver studs,Studs,Silver,10.0,,74.2,,,74.2,Female,59.0,Occasional,3.9
"Tuesday, May 3, 2022",silver studs,Studs,Silver,8.0,,53.0,,,53.0,Others,39.0,Rare,4.0
"Tuesday, May 3, 2022",repiar,Custom Repairs,,,40.0,,,,40.0,Male,33.0,Regular,4.1
"Tuesday, May 3, 2022",silver ring,Ring,Silver,23.0,74.0,,,,74.0,Others,51.0,Regular,4.4
"Tuesday, May 3, 2022",repiar,Custom Repairs,,10.0,,40.0,,,40.0,Male,20.0,Regular,4.8
"Tuesday, May 3, 2022",repiar,Custom Repairs,,40.0,60.0,,,,60.0,Male,23.0,Occasional,3.4
"Tuesday, May 3, 2022",fronts pick,Custom Fronts,10k Gold,,,702.0,,,702.0,Others,62.0,Regular,4.4
"Wednesday, May 4, 2022",studs,Studs,Silver,10.0,45.0,,,,45.0,Male,50.0,Occasional,4.3
"Wednesday, May 4, 2022",ring sizeing,Ring,,40.0,,79.0,,,79.0,Female,48.0,Regular,3.9
"Wednesday, May 4, 2022",tennis chain and charm,Chain and Charm,FJ,49.0,,212.0,,,212.0,Female,21.0,Regular,4.7
"Wednesday, May 4, 2022",10k gold charm,Charm,10k Gold,32.0,,90.1,,,90.1,Male,18.0,Occasional,4.7
"Thursday, May 5, 2022",10k gold charm,Charm,10k Gold,174.0,,,348.74,,348.74,Male,26.0,Occasional,5.0
"Thursday, May 5, 2022",silver chain and charm,Chain and Charm,Silver,20.0,,127.2,,,127.2,Male,61.0,Regular,4.6
"Thursday, May 5, 2022",silver chain and charm,Chain and Charm,Silver,14.0,18.0,200.0,,,218.0,Male,42.0,Regular,4.1
"Thursday, May 5, 2022",watch repiar,Custom Repairs,,,,25.0,,,25.0,Female,62.0,Rare,4.6
"Thursday, May 5, 2022",picture pick up,Charm,Silver,,,291.5,,,291.5,Male,42.0,Regular,4.0
"Thursday, May 5, 2022",10k gold chain and charm,Chain and Charm,10k Gold,208.0,401.0,,,,401.0,Male,67.0,Regular,4.9
"Friday, May 6, 2022",10k gold chain and charm,Chain and Charm,10k Gold,602.0,400.0,400.0,,,800.0,Female,31.0,Regular,3.7
"Friday, May 6, 2022",repiar,Custom Repairs,,,10.0,,,,10.0,Male,59.0,Occasional,3.4
"Friday, May 6, 2022",repiar,Custom Repairs,,,,15.0,,,15.0,Female,36.0,Regular,3.8
"Friday, May 6, 2022",repiar,Custom Repairs,,,10.0,,,,10.0,Male,18.0,Occasional,4.1
"Friday, May 6, 2022",silver studs,Studs,Silver,13.0,,84.8,,,84.8,Male,35.0,Occasional,4.8
"Friday, May 6, 2022",repiar,Custom Repairs,,,,10.0,,,10.0,Male,24.0,Regular,3.4
"Friday, May 6, 2022",tungstung ring,Ring,Tungsten,10.0,85.0,,,,85.0,Male,60.0,Occasional,3.3
"Friday, May 6, 2022",silver ancklet,Anklet,Silver,15.0,,68.9,,,68.9,Others,47.0,Rare,3.9
"Friday, May 6, 2022",10k gold chain,Chain,10k Gold,138.0,318.0,,,,318.0,Male,52.0,Regular,3.9
"Friday, May 6, 2022",picture,Charm,Silver,100.0,40.0,,,,40.0,Others,39.0,Regular,4.8
"Friday, May 6, 2022",steel ring,Ring,St. Steel,10.0,,47.7,,,47.7,Female,43.0,Regular,4.8
"Friday, May 6, 2022",10k gold chain,Chain,10k Gold,140.0,,226.4,,,226.4,Female,69.0,Regular,4.6
"Friday, May 6, 2022",silver charm,Charm,Silver,10.0,,226.0,,,226.0,Female,48.0,Regular,3.4
"Friday, May 6, 2022",silver studs,Studs,Silver,20.0,,226.0,,,226.0,Others,57.0,Rare,4.3
"Friday, May 6, 2022",silver charm,Chain and Charm,Silver,20.0,,127.2,,,127.2,Male,26.0,Occasional,3.7
"Friday, May 6, 2022",10k gold chain and charm,Chain and Charm,10k Gold,279.0,,699.54,,,699.54,Male,43.0,Occasional,4.1
"Friday, May 6, 2022",silver chain and charm,Chain and Charm,Silver,25.0,,265.0,,,265.0,Male,45.0,Regular,3.9
"Friday, May 6, 2022",fronts 10k,Custom Fronts,10k Gold,216.0,,355.7,,,355.7,Others,60.0,Regular,3.7
"Friday, May 6, 2022",fronts x 3 sil,Custom Fronts,Silver,33.0,,90.1,,,90.1,Male,63.0,Regular,3.5
"Friday, May 6, 2022",silver chain and charm,Chain,Silver,20.0,,100.1,,,100.1,Male,37.0,Regular,3.8
"Saturday, May 7, 2022",laywaay pick up,Charm,Silver,,,80.0,,,80.0,Female,59.0,Occasional,4.5
"Saturday, May 7, 2022",watch,Custom Repairs,,,,50.0,,,50.0,Female,68.0,Occasional,3.3
"Saturday, May 7, 2022",14k name necklace,Custom Name Necklace,14k Gold,216.0,225.0,,,,225.0,Male,41.0,Regular,4.1
"Saturday, May 7, 2022",repiar,Custom Repairs,,,,10.0,,,10.0,Male,23.0,Occasional,4.0
"Saturday, May 7, 2022",10k charm,Charm,10k Gold,100.0,100.0,,,,100.0,Male,48.0,Regular,3.8
"Saturday, May 7, 2022",repiar,Custom Repairs,,,10.0,,,,10.0,Male,19.0,Occasional,3.4
"Saturday, May 7, 2022",silver studs,Studs,Silver,10.0,30.0,10.0,,,40.0,Others,36.0,Regular,4.9
"Saturday, May 7, 2022",silver ring,Ring,Silver,20.0,132.0,,,,132.0,Female,20.0,Regular,4.4
"Saturday, May 7, 2022",silver chain and charm,Chain and Charm,Silver,10.0,200.0,,,,200.0,Female,49.0,Regular,4.0
"Saturday, May 7, 2022",fj chain and charm,Chain and Charm,FJ,60.0,220.0,,,,220.0,Male,32.0,Rare,4.8
"Saturday, May 7, 2022",14k studs,Anklet,14k Gold,25.0,,84.8,,,84.8,Female,54.0,Regular,4.4
"Saturday, May 7, 2022",repiar,Custom Repairs,,10.0,50.0,,,,50.0,Others,41.0,Occasional,4.8
"Saturday, May 7, 2022",silver studs,Studs,Silver,7.0,,31.8,,,31.8,Male,35.0,Rare,4.7
"Sunday, May 8, 2022",repiar,Custom Repairs,,,5.0,,,,5.0,Female,57.0,Occasional,4.1
